id,gender,race,appointed_date,rank,birth_year,complaint_percentile
6229,M,Black,1998-07-27,Police Officer,1967,68.5835
4985,M,Black,1987-12-07,Police Officer,1959,72.0225
16392,F,Black,1989-12-26,Police Officer,1960,35.4022
6157,M,White,1968-05-27,Detective,1943,23.1907
5189,M,White,1998-10-13,Sergeant,1972,84.1810
15521,M,White,1971-10-25,Police Officer,1943,24.1797
23360,M,Hispanic,1993-11-22,Police Officer,1953,57.1969
22495,M,White,1961-01-16,Sergeant,1937,
2166,F,White,1996-12-02,Sergeant,1970,41.1524
11007,M,White,2000-01-24,Sergeant,1977,86.0915
3927,M,White,1981-01-19,Detective,1947,93.6399
18688,M,White,1997-09-02,Police Officer,1962,85.1133
29222,M,Hispanic,1982-08-30,Sergeant,1953,60.9636
13644,M,Black,1972-10-23,Lieutenant,1950,45.8094
18472,M,White,1991-11-18,Lieutenant,1965,93.6380
25542,M,White,1977-11-01,Sergeant,1949,63.6333
5793,M,White,1994-12-05,Police Officer,1965,37.2545
18728,M,White,1991-12-16,Police Officer,1954,81.5368
22302,M,Black,1975-05-16,Sergeant,1946,58.6975
632,M,White,1986-06-16,Lieutenant,1961,83.6728
31653,M,Hispanic,2009-12-16,Police Officer,1978,54.5413
22257,M,Hispanic,1988-11-07,Police Officer,1953,41.0559
29942,M,White,1998-04-13,Sergeant,1962,91.6893
17758,M,White,1965-07-19,Police Officer,1936,76.3590
27535,F,Black,1982-08-30,Police Officer,1954,45.0917
18998,M,White,2003-04-28,Police Officer,1979,79.2748
6463,M,Hispanic,1993-12-13,Sergeant,1970,70.7348
20588,M,White,2004-10-25,Police Officer,1979,60.7989
12720,M,White,2009-12-16,Police Officer,1983,54.5413
19599,M,Hispanic,1976-10-18,Detective,1948,59.8683
3203,M,White,1963-11-04,Police Officer,1939,39.5952
24104,F,Hispanic,2002-12-02,Police Officer,1970,39.8418
10676,M,White,1999-10-25,Police Officer,1975,94.0010
5328,M,Black,2003-08-25,Police Officer,1975,95.2734
3460,M,White,1997-07-07,Field Training Officer,1962,80.5319
5082,M,Hispanic,1993-05-17,Police Officer,1968,62.0916
13987,M,White,1991-12-02,Detective,1968,46.7884
31383,M,Black,1962-03-12,Police Officer,1933,67.5914
6728,M,Black,1986-06-16,Lieutenant,1962,73.5432
22269,M,Hispanic,1994-10-03,Police Officer,1966,81.1929
29966,M,White,1987-12-07,Police Officer,1964,86.8366
9550,M,Hispanic,1994-07-05,Police Officer,1959,30.8865
23160,M,White,2007-06-04,Police Officer,1981,89.2897
23207,F,Black,1993-05-17,Lieutenant,1966,94.5780
2200,M,White,2006-07-31,Police Officer,1973,65.4885
28909,M,White,1973-06-04,Police Officer,1950,24.3431
22995,M,White,1985-11-18,Police Officer,1959,25.1396
26095,F,Black,1994-09-06,Police Officer,1959,61.1440
22673,M,White,1995-01-03,Police Officer,1951,52.8057
28649,M,White,1976-10-18,Detective,1948,37.4077
24173,F,White,1988-01-25,Police Officer,1953,25.1500
12420,M,White,1977-04-04,Police Officer,1951,36.9886
7075,M,White,1971-10-25,Police Officer,1950,29.3073
12158,M,Black,2005-08-29,Police Officer,1980,54.7591
12884,M,Hispanic,2002-10-28,Police Officer,1971,58.3929
469,M,White,2006-11-27,Field Training Officer,1983,66.0655
28716,M,White,1996-11-04,Sergeant,1968,97.6195
18721,M,Hispanic,1986-07-14,Sergeant,1961,76.7070
13090,F,Black,1981-05-18,Police Officer,1950,79.5240
19662,M,Hispanic,1991-12-16,Police Officer,1968,50.3267
2728,M,Black,1982-11-29,Field Training Officer,1948,57.4111
565,M,White,1967-10-23,Sergeant,1933,
3884,F,Hispanic,2006-12-18,Police Officer,1975,76.5351
35,F,Black,1994-10-03,Police Officer,1962,20.0347
31451,M,Black,2003-01-27,Police Officer,1967,72.4390
21029,M,Black,1986-10-13,Police Officer,1946,86.0455
11189,M,Asian/Pacific,1994-08-01,Police Officer,1967,97.5694
5755,M,Black,1967-12-18,Police Officer,1941,54.0731
30215,M,Black,1994-01-18,Sergeant,1963,97.2807
10793,M,White,1987-12-07,Police Officer,1965,86.8366
4295,M,White,2004-11-29,Police Officer,1979,98.3761
32303,M,White,1986-07-14,Sergeant,1965,73.5432
3526,M,Hispanic,2002-09-30,Police Officer,1977,58.1904
5380,M,Black,1976-10-18,Detective,1952,32.0464
22601,M,White,1971-06-14,Police Officer,1948,
7347,M,White,1994-05-02,Police Officer,1965,91.4883
32409,F,Black,2002-02-25,Police Officer,1967,61.6407
5603,M,White,1998-09-28,Police Officer,1974,53.7198
28284,M,Black,1965-03-15,Police Officer,1943,92.8302
29589,F,White,1987-04-13,Police Officer,1956,68.6494
6737,M,Black,1997-09-02,Police Officer,1964,72.3740
3551,M,White,1972-11-28,Lieutenant,1950,97.6652
30189,M,Black,1969-03-31,Police Officer,1945,45.6515
3915,F,Hispanic,1994-05-02,Police Officer,1968,42.1535
19339,M,White,1970-12-14,Detective,1949,23.4844
9574,M,Hispanic,2012-07-02,Police Officer,1983,88.0364
20607,M,White,1968-04-15,Sergeant,1948,29.1718
10637,M,Native American/Alaskan Native,2006-08-28,Police Officer,1972,58.1178
2861,F,White,1993-12-13,Police Officer,1965,24.6165
26711,M,Black,1986-02-03,Detective,1956,82.2207
17493,M,White,2000-12-18,Sergeant,1976,87.5358
412,M,Black,2005-01-03,Police Officer,1975,
30602,M,White,1968-11-14,Police Officer,1942,31.7351
24782,M,Black,1980-01-28,Police Officer,1952,46.6163
5792,F,White,1986-11-17,Police Officer,1957,18.1049
10030,F,Hispanic,1996-11-04,Detective,1972,25.9065
27124,M,White,1995-07-10,Detective,1970,89.5992
5975,M,White,1972-10-23,Police Officer,1950,18.9290
23000,M,Black,1954-02-16,Police Officer,1925,0.0000
181,M,Hispanic,2006-12-18,Police Officer,1975,59.3290
5323,M,White,1988-12-05,Police Officer,1961,74.7927
24741,M,White,1970-11-16,Sergeant,1949,19.0559
29625,M,White,1956-09-01,Sergeant,1931,
4216,M,Hispanic,1982-07-19,Police Officer,1948,67.5044
11436,M,White,1999-12-13,Police Officer,1968,93.0687
24020,M,White,1965-11-29,Police Officer,1943,45.0587
29082,M,White,1971-02-22,Police Officer,1942,99.0062
4612,M,Hispanic,2000-12-18,Sergeant,1978,58.6489
12234,M,Black,2010-09-01,Field Training Officer,1982,69.4624
6075,M,White,1999-09-13,Police Officer,1975,76.2065
12691,M,Black,2006-05-01,Police Officer,1979,95.2810
29497,M,Hispanic,1976-04-26,Lieutenant,1951,37.5030
29969,M,Black,1982-03-01,Police Officer,1943,51.4977
13516,M,White,1978-02-27,Police Officer,1951,95.1626
2720,M,Black,1986-11-17,Police Officer,1964,77.0853
13040,M,White,1986-03-31,Detective,1957,63.4923
11746,M,Black,1991-01-30,Police Officer,1959,77.6738
4989,M,Black,1985-03-04,Police Officer,1953,54.2773
29044,M,Black,1986-11-17,Detective,1948,67.7080
20464,M,Asian/Pacific,1995-07-10,Police Officer,1970,82.9680
5150,M,Hispanic,2014-02-18,Police Officer,1988,76.8484
5710,M,Hispanic,2001-07-30,Police Officer,1977,60.2040
27202,M,Hispanic,1994-05-02,Police Officer,1968,68.3698
30495,F,White,1991-04-24,Police Officer,1944,59.0636
14131,M,White,1982-03-01,Sergeant,1952,25.8605
25745,M,White,1973-06-04,Police Officer,1951,87.0749
21062,M,White,1961-09-18,Captain,1940,25.9150
5334,M,White,2000-08-14,Police Officer,1975,62.4164
21921,M,Black,2012-12-14,Police Officer,1979,98.7009
24013,M,White,1972-10-23,Sergeant,1950,36.7767
8995,F,Black,2003-04-28,Police Officer,1976,59.9213
28881,M,Hispanic,2012-10-31,Police Officer,1972,37.4804
14149,M,White,1966-10-17,Police Officer,1944,
23517,M,Black,1981-05-18,Police Officer,1950,18.0014
25486,M,Black,1999-11-29,Police Officer,1957,68.1441
29181,F,White,2000-12-18,Lieutenant,1978,23.7133
27673,M,White,2008-04-28,Police Officer,1983,65.3815
24636,M,White,2000-06-19,Police Officer,1952,95.5900
18801,M,Hispanic,1995-02-06,Lieutenant,1968,67.6932
5219,M,White,1957-03-01,Sergeant,1933,75.1570
12183,M,White,1986-10-13,Sergeant,1965,42.2810
8960,M,White,1970-03-02,Police Officer,1946,52.5102
24193,M,Black,2006-12-18,Police Officer,1979,59.3290
31870,M,White,1999-11-29,Police Officer,1974,90.5850
21494,F,White,1992-06-29,Detective,1970,38.3141
30784,M,Black,2006-09-25,Police Officer,1981,95.7663
1546,M,White,1970-11-16,Detective,1945,85.3862
24596,M,Hispanic,1996-05-06,Police Officer,1968,91.1811
6417,F,White,1995-10-23,Police Officer,1967,34.5917
25147,M,White,1991-11-18,Police Officer,1961,59.6424
26679,M,White,1971-07-26,Detective,1943,60.7498
4566,M,White,2000-09-11,Detective,1971,82.4233
28117,M,Black,1992-06-29,Police Officer,1960,85.3884
15513,F,White,1973-07-16,Sergeant,1948,51.3185
28965,F,Black,1987-02-02,Police Officer,1958,36.8207
10848,M,White,1978-12-11,Sergeant,1949,47.6650
20638,F,Black,1998-04-13,Police Officer,1961,37.6638
880,F,Hispanic,2005-12-05,Police Officer,1971,72.8746
6521,M,Native American/Alaskan Native,1994-09-06,Detective,1966,54.4725
22224,M,Black,1994-12-05,Police Officer,1970,69.1304
8320,F,White,1982-11-29,Detective,1959,18.1889
13905,M,Black,1989-12-26,Detective,1962,53.9261
30927,M,Black,2000-01-24,Police Officer,1969,
12934,F,White,2001-08-27,Police Officer,1972,55.4698
5968,F,Black,1996-11-04,Police Officer,1970,70.6983
23705,F,White,2006-10-30,Police Officer,1983,41.5345
15100,M,White,1967-11-13,Police Officer,1946,36.1661
30420,M,White,1985-12-16,Sergeant,1951,50.0879
2008,M,White,1988-12-05,Police Officer,1949,87.0800
15278,M,White,1999-11-29,Police Officer,1975,76.7987
28287,F,Black,2012-12-14,Police Officer,1982,98.7009
6225,M,White,2006-01-23,Detective,1982,83.6384
32423,F,Black,1991-02-27,Sergeant,1966,84.8840
24843,M,Hispanic,2000-10-10,Police Officer,1968,
3752,M,White,1962-08-06,Police Officer,1940,68.0262
4824,M,White,1982-07-19,Detective,1949,56.4525
8128,M,White,1986-12-22,Detective,1961,84.5249
25578,M,White,1996-12-02,Sergeant,1968,85.3426
19556,M,Hispanic,2001-04-30,Police Officer,1978,43.5979
5884,M,White,1976-10-18,Sergeant,1947,55.0270
26410,F,White,1998-02-17,Police Officer,1970,32.2265
2646,M,White,1993-11-22,Police Officer,1965,65.7636
1370,M,White,1997-05-05,Sergeant,1973,55.3093
13714,F,Black,1995-09-05,Police Officer,1969,39.2839
8408,M,Hispanic,2012-08-31,Police Officer,1980,59.0807
8555,M,White,1996-11-04,Police Officer,1965,50.2808
30112,M,Black,2005-09-26,Police Officer,1967,72.3511
27633,M,Black,1981-05-18,Police Officer,1950,38.3554
5886,M,White,1992-06-29,Police Officer,1969,49.1850
25738,M,White,2006-05-22,Police Officer,1975,74.5214
27914,F,Black,1993-11-22,Field Training Officer,1963,41.4466
10381,M,White,1971-02-22,Police Officer,1949,17.3881
7687,M,White,1968-05-13,Police Officer,1943,17.9623
22376,M,White,1968-04-15,Police Officer,1945,28.5894
18083,M,White,1986-08-11,Sergeant,1962,89.5762
6602,M,Asian/Pacific,2005-01-03,Police Officer,1980,45.1798
8752,M,White,1978-12-11,Detective,1952,31.1692
30683,F,White,1986-12-22,Detective,1959,45.4473
1457,F,White,1975-05-16,Commander,1950,18.7605
27058,M,White,1973-06-04,Police Officer,1950,72.3060
3083,M,Black,1990-03-26,Police Officer,1960,53.1005
27731,M,White,1993-08-02,Police Officer,1966,32.2953
2336,M,Black,2004-01-26,Police Officer,1970,78.5526
17522,F,Black,1995-11-01,Police Officer,1949,86.0306
9147,F,White,2003-09-29,Police Officer,1979,66.1343
9555,M,Hispanic,1991-11-18,Police Officer,1964,80.0199
22958,M,White,1993-05-17,Detective,1969,32.0775
16371,M,White,2010-09-01,Police Officer,1982,69.4624
16377,M,White,1961-01-23,Police Officer,1938,51.0418
4003,M,Hispanic,2013-08-26,Police Officer,1980,79.4135
15569,M,White,1985-12-16,Captain,1959,38.3554
81,M,White,2002-02-25,Police Officer,1978,66.1648
18383,F,White,1998-05-26,Police Officer,1956,43.7545
27093,M,White,1963-12-01,Police Officer,1940,67.5593
25759,F,White,1997-07-07,Police Officer,1967,55.6494
16649,M,White,1973-10-22,Police Officer,1944,23.7713
30097,M,Black,1986-11-17,Deputy Chief,1957,85.3043
9437,M,White,1978-02-27,Detective,1950,66.1602
27250,F,White,2006-09-25,Police Officer,1981,58.4311
18070,M,White,1958-09-01,Police Officer,1933,54.6011
11931,M,White,1996-12-02,Detective,1970,62.0534
29293,M,Hispanic,1986-06-16,Police Officer,1959,89.5799
2788,M,White,1996-12-02,Police Officer,1971,70.9755
30813,F,Black,1991-04-24,Police Officer,1940,40.7900
20991,M,White,1976-03-08,Detective,1950,0.0000
8479,M,Hispanic,1998-08-31,Police Officer,1968,96.5038
6507,M,Black,1961-01-30,Police Officer,1938,54.3266
24225,M,Black,1969-03-03,Deputy Superintendent,1943,23.4929
26827,M,White,1971-02-22,Police Officer,1940,25.9150
27848,M,White,1995-06-05,Police Officer,1961,79.0751
10382,M,White,1977-11-01,Police Officer,1951,14.9444
11645,M,White,1973-06-04,Police Officer,1949,27.2303
1663,F,Hispanic,1999-07-12,Police Officer,1967,28.2221
1421,M,White,1978-02-27,Sergeant,1949,47.3152
30824,M,Black,1973-02-19,Sergeant,1951,87.4761
24287,M,Hispanic,1997-08-04,Police Officer,1964,16.9768
14823,M,White,1962-03-05,Police Officer,1939,32.6059
21509,F,White,2008-04-28,Sergeant,1979,56.7613
12139,M,White,1988-05-02,Police Officer,1959,69.3536
11471,M,White,1970-06-15,Detective,1947,49.8046
9086,M,Black,2006-10-30,Police Officer,1969,85.6903
2523,F,Black,1999-10-04,Police Officer,1970,22.7848
13108,M,Black,1994-10-03,Police Officer,1965,86.4488
5226,F,White,2002-02-25,Police Officer,1971,31.3897
9394,M,White,1966-06-20,Detective,1941,49.0898
18040,M,White,1986-07-14,Sergeant,1964,52.8995
15804,F,White,2001-08-27,Police Officer,1973,34.0717
31926,M,Black,2008-07-28,Police Officer,1966,47.9195
6787,M,White,1972-02-01,Police Officer,1950,27.7577
821,M,Hispanic,1981-01-19,Police Officer,1953,49.9323
17880,M,White,1981-06-08,Police Officer,1954,22.5633
6995,M,Black,1957-10-01,Police Officer,1931,40.7519
836,M,Black,1991-12-02,Detective,1967,95.3192
24695,M,White,2009-03-09,Police Officer,1981,99.1708
30012,M,White,2001-03-26,Police Officer,1969,71.2162
7157,F,White,2002-04-29,Police Officer,1979,51.7672
29166,M,White,1994-05-02,Police Officer,1969,93.6647
5356,M,White,1980-01-28,Police Officer,1953,16.1056
19642,M,White,1976-10-18,Police Officer,1951,76.8580
12565,F,Black,1996-12-02,Sergeant,1964,31.0000
27777,M,White,1973-03-19,Police Officer,1949,39.9121
15387,M,White,1970-09-14,Detective,1949,81.5858
24758,M,White,2002-09-30,Police Officer,1975,95.4606
22760,M,Asian/Pacific,2005-09-26,Police Officer,1980,76.3173
18214,F,White,2003-08-25,Police Officer,1969,18.8950
8088,M,Hispanic,1996-11-04,Police Officer,1952,47.8348
11754,F,Black,1988-11-07,Detective,1962,38.0346
21806,M,White,1967-11-13,Police Officer,1945,32.5424
11639,M,Black,1994-07-05,Police Officer,1963,
14750,M,White,1972-10-23,Police Officer,1948,83.0995
20457,M,White,1967-10-23,Sergeant,1943,47.4696
23895,F,White,2006-10-30,Police Officer,1982,50.8081
2868,M,White,1978-12-11,Lieutenant,1951,31.3526
12730,M,Black,1994-10-03,Police Officer,1960,71.9652
15552,M,White,1995-01-03,Police Officer,1966,92.8470
5345,F,White,1990-03-26,Police Officer,1965,33.3881
3939,M,White,1966-08-15,Police Officer,1946,40.6159
13769,M,Black,1994-07-05,Police Officer,1962,73.6540
9838,M,White,1987-12-07,Sergeant,1964,66.4514
7873,M,White,1961-01-23,Police Officer,1931,0.0000
9234,M,White,1986-09-08,Police Officer,1951,59.9520
25668,M,White,1982-07-19,Sergeant,1957,46.6366
25916,M,Black,1976-04-26,Police Officer,1942,79.5194
83,M,White,1995-06-05,Detective,1973,38.8866
27317,M,White,1971-10-12,Police Officer,1947,
18667,M,White,2004-11-29,Police Officer,1977,64.8542
26085,M,White,1994-09-06,Police Officer,1970,81.0898
17651,M,White,1973-02-19,Police Officer,1947,15.1722
24438,M,Hispanic,2001-04-30,Police Officer,1977,36.6474
5532,M,White,1999-07-12,Sergeant,1974,63.8417
31561,F,Hispanic,1999-05-10,Police Officer,1972,22.5288
4212,M,Hispanic,1976-10-18,Police Officer,1949,97.7498
6438,F,White,1987-12-07,Detective,1950,45.3057
15066,M,White,2000-09-11,Police Officer,1955,23.5872
26664,M,Black,1992-09-28,Police Officer,1968,81.2770
13548,F,White,1996-11-04,Police Officer,1972,40.9805
9272,M,Black,1976-10-18,Detective,1947,15.1886
17421,M,White,1993-11-22,Police Officer,1970,
2663,M,White,1981-06-08,Police Officer,1955,84.4640
27318,M,Black,1985-05-06,Police Officer,1947,74.2972
15836,M,White,2001-06-25,Police Officer,1977,60.0092
29281,M,White,1967-11-20,Police Officer,1937,46.1961
10166,M,Hispanic,1982-06-14,Police Officer,1959,95.8924
25760,M,White,1990-03-26,Police Officer,1964,40.9270
14171,M,Hispanic,2005-08-29,Police Officer,1980,29.0665
28080,M,White,1995-09-05,Police Officer,1972,25.2379
14704,M,White,2006-01-23,Detective,1982,80.9484
8321,M,White,1983-02-14,Lieutenant,1958,76.2331
18345,M,White,1998-11-30,Police Officer,1974,79.2251
28220,M,Black,2003-11-24,Police Officer,1965,49.3905
22795,M,Hispanic,1991-12-02,Commander,1968,83.7454
8962,M,White,1968-02-19,Police Officer,1946,
21543,F,Black,1981-05-18,Police Officer,1949,43.2212
32304,M,White,2008-04-28,Police Officer,1984,65.3815
3089,M,White,1966-11-14,Detective,1946,81.9853
10158,F,Hispanic,1986-10-13,Police Officer,1954,79.7267
1981,F,White,1976-04-26,Sergeant,1951,46.7904
22818,M,White,1968-05-27,Detective,1946,43.3936
30204,M,Black,2001-05-29,Police Officer,1977,59.8105
1373,F,Black,1992-01-02,Police Officer,1958,23.1516
30543,M,White,1966-07-18,Sergeant,1945,61.2733
31127,F,White,2002-05-28,Detective,1977,88.5790
10983,M,White,1969-08-11,Police Officer,1947,76.4418
15761,F,Black,1994-08-01,Police Officer,1968,
31098,M,White,1986-10-13,Lieutenant,1959,92.5681
26103,F,Black,2004-01-26,Sergeant,1973,62.1642
28349,F,Black,2006-09-25,Police Officer,1971,95.2053
26797,F,Hispanic,1999-06-21,Police Officer,1957,45.6727
25171,M,Hispanic,1988-12-05,Police Officer,1952,63.4504
31057,M,White,1998-06-29,Police Officer,1972,26.8074
26586,M,White,1995-01-03,Detective,1969,70.1043
22786,F,Black,1992-12-07,Police Officer,1965,61.0636
3366,F,White,1991-12-16,Police Officer,1954,87.5167
9998,F,Hispanic,1995-01-03,Detective,1958,81.5139
13700,M,Black,1982-06-14,Sergeant,1959,47.1150
22851,M,Black,1966-08-15,Police Officer,1940,45.3658
3179,F,White,1999-05-10,Police Officer,1973,79.9778
13332,M,White,1966-08-15,Police Officer,1942,61.6058
13921,M,White,1973-02-19,Police Officer,1950,45.4443
32008,M,White,1997-05-05,Police Officer,1966,78.4265
27409,M,White,1999-12-13,Police Officer,1974,84.4675
7821,M,White,1972-02-01,Police Officer,1950,23.5506
26982,F,Hispanic,1990-08-27,Sergeant,1965,29.9683
29791,M,Asian/Pacific,2005-01-03,Police Officer,1966,45.1798
30768,M,Black,2006-08-28,Police Officer,1980,50.2388
9979,M,White,1986-12-22,Police Officer,1956,82.3044
8537,M,White,1994-10-03,Sergeant,1966,50.8311
3105,M,Black,1986-06-16,Police Officer,1957,95.4874
10029,M,White,1975-05-23,Lieutenant,1951,66.6897
20314,M,Hispanic,1994-08-01,Sergeant,1952,37.6920
10247,M,Hispanic,1995-02-06,Police Officer,1969,43.3648
16494,M,Hispanic,1991-11-18,Police Officer,1962,53.4447
29708,M,White,1966-10-24,Sergeant,1939,20.3608
22256,M,Hispanic,2009-03-09,Field Training Officer,1978,87.7307
24739,M,Black,1986-10-13,Police Officer,1959,44.8563
3840,M,White,1967-01-05,Detective,1945,20.4083
14460,M,White,1971-10-25,Police Officer,1947,20.3608
24829,M,White,1970-03-02,Police Officer,1949,39.0243
9637,M,Black,1975-05-16,Police Officer,1941,29.1718
30530,F,Black,1995-10-23,Police Officer,1960,44.2857
10355,F,Hispanic,2010-04-16,Police Officer,1984,67.1125
28435,M,White,1973-03-19,Sergeant,1947,51.3185
25421,F,Black,2007-04-30,Field Training Officer,1977,32.2571
1652,F,Hispanic,2013-03-15,Police Officer,1985,99.0562
12932,M,Hispanic,1998-05-26,Police Officer,1967,96.6642
18237,M,White,1958-02-16,Police Officer,1932,
25844,M,White,1972-04-03,Sergeant,1950,64.8564
11476,M,White,1968-02-19,Police Officer,1941,54.0238
12286,F,White,1980-06-23,Police Officer,1944,28.2962
24489,M,White,1985-07-01,Sergeant,1956,65.4418
5619,M,White,1982-08-30,Sergeant,1955,44.6540
12225,M,White,1966-07-11,Police Officer,1944,35.8713
26502,M,Black,1991-12-16,Police Officer,1968,86.5844
6664,M,Hispanic,1986-06-16,Field Training Officer,1956,47.6283
30831,M,Black,1995-02-06,Sergeant,1970,80.0390
28073,M,White,2001-04-30,Police Officer,1972,30.3848
21591,M,White,1993-12-13,Police Officer,1958,16.4724
25373,M,Hispanic,1982-11-29,Field Training Officer,1956,98.3823
21903,M,Hispanic,1997-09-02,Police Officer,1968,47.3119
30121,M,Black,1986-06-16,Police Officer,1955,68.7060
5238,M,White,1966-02-28,Police Officer,1939,35.6277
9458,M,Hispanic,1986-08-11,Detective,1957,86.1297
14214,M,White,1958-09-01,Police Officer,1932,54.0942
8873,M,White,1956-09-01,Police Officer,1933,31.9324
22978,F,White,1982-11-29,Police Officer,1955,98.3236
30798,F,Black,1990-03-26,Sergeant,1960,73.0732
26479,M,Black,1980-06-23,Police Officer,1947,84.1571
24198,M,Black,2003-04-28,Police Officer,1970,81.8425
10509,M,White,1995-02-06,Police Officer,1954,67.6932
21931,M,White,1980-01-28,Detective,1952,25.0232
31497,M,White,1968-04-29,Police Officer,1943,52.0233
14866,F,Asian/Pacific,1995-08-07,Police Officer,1970,52.2601
5527,F,White,1987-12-07,Police Officer,1957,64.3155
19541,M,Hispanic,1999-11-15,Police Officer,1971,
15588,M,White,1958-09-01,Police Officer,1934,62.2111
2290,M,White,1998-05-26,Police Officer,1974,82.0412
17346,M,Hispanic,2010-09-10,Police Officer,1984,95.4797
13860,M,White,1972-10-23,Lieutenant,1949,30.6446
24129,M,White,1996-03-18,Police Officer,1966,69.8789
14345,M,Black,1980-06-23,Police Officer,1947,46.9569
8393,M,White,1997-05-05,Police Officer,1973,95.8226
32046,F,Black,2004-04-26,Police Officer,1980,75.7785
27892,F,White,1991-06-19,Lieutenant,1967,19.0325
6455,M,Hispanic,1999-06-21,Police Officer,1968,67.2271
22227,M,White,1999-12-13,Detective,1975,56.3716
18160,M,White,1969-04-14,Police Officer,1944,30.5488
32102,M,Asian/Pacific,1995-01-03,Detective,1967,51.1788
16598,M,White,1999-03-08,Police Officer,1976,39.3183
19491,M,Black,1967-10-16,Police Officer,1939,88.1367
28303,M,Hispanic,2006-06-26,Police Officer,1974,49.6771
20378,F,Black,1991-03-27,Police Officer,1954,37.0565
16861,M,Hispanic,2006-12-18,Police Officer,1973,85.2966
12291,M,Black,1990-08-27,Police Officer,1952,68.2748
28797,M,White,2005-12-05,Police Officer,1978,68.0486
12427,F,Black,1990-07-30,Police Officer,1955,54.7291
761,M,White,2003-02-24,Police Officer,1974,96.9852
1620,M,White,1996-05-06,Detective,1971,30.4650
22233,F,Hispanic,1982-11-29,Police Officer,1952,28.3228
22035,M,White,1966-09-19,Police Officer,1946,56.7536
3252,F,Black,1989-12-26,Police Officer,1958,38.2834
1010,M,White,1969-11-03,Detective,1944,28.4649
1340,F,Black,1999-11-15,Police Officer,1974,60.5479
14878,M,Black,1991-01-30,Police Officer,1965,52.4894
29084,F,White,2005-10-31,Police Officer,1981,38.5045
19453,M,Black,1994-05-02,Detective,1965,46.3337
25478,M,White,1970-03-02,Police Officer,1947,63.9060
22369,M,White,1962-03-05,Police Officer,1936,31.9087
21397,M,White,2004-01-26,Police Officer,1980,19.0860
25740,M,White,1971-10-25,Lieutenant,1950,54.9671
14425,M,White,1972-02-01,Police Officer,1943,93.2925
16984,M,White,1971-06-14,Sergeant,1950,29.3488
8741,M,White,1973-06-04,Detective,1946,43.5761
27164,M,Black,1989-02-14,Police Officer,1951,75.9966
31911,M,White,2000-02-28,Sergeant,1977,87.5931
2049,M,White,2011-10-17,Police Officer,1984,77.0013
3985,M,Hispanic,1993-05-17,Police Officer,1963,
15221,M,White,2012-12-14,Police Officer,1983,38.5885
18113,M,Black,1985-07-01,Police Officer,1956,28.5218
3059,M,White,1966-11-28,Police Officer,1938,0.0000
16961,M,White,1968-05-27,Police Officer,1938,51.6367
19474,M,White,1994-10-03,Police Officer,1959,71.9652
14290,M,White,1999-05-10,Sergeant,1967,45.3441
14283,M,White,1999-05-10,Police Officer,1975,87.6046
16464,M,White,2006-07-31,Police Officer,1983,70.4864
30103,M,Black,1986-07-14,Police Officer,1960,52.0920
32440,M,White,1994-05-02,Detective,1968,91.7581
18475,M,White,1988-01-25,Sergeant,1963,48.6225
27942,M,White,1972-04-03,Detective,1948,44.3967
9560,M,Hispanic,1968-06-10,Police Officer,1947,44.6800
28984,M,White,1968-04-15,Police Officer,1943,32.0565
20179,M,Black,2013-05-01,Police Officer,1980,66.3979
28235,M,Black,1970-09-14,Sergeant,1949,37.8452
17212,M,Asian/Pacific,1999-10-04,Police Officer,1970,60.2843
12572,M,White,1973-06-04,Detective,1950,30.4038
30344,M,White,1958-05-01,Police Officer,1928,
4731,F,White,1982-07-19,Lieutenant,1960,31.9529
8084,M,Hispanic,1999-11-29,Police Officer,1964,46.3872
30586,F,White,1998-11-30,Police Officer,1967,38.8483
10114,F,Black,2000-08-14,Police Officer,1948,62.2337
20678,F,Hispanic,1998-09-28,Police Officer,1974,44.2551
30091,F,Black,2004-09-27,Detective,1975,64.2047
13986,M,White,1970-03-02,Police Officer,1945,21.6170
23259,M,Hispanic,1995-06-05,Police Officer,1957,68.2511
10915,M,White,1990-08-27,Detective,1954,72.2781
31537,F,Hispanic,2003-02-24,Police Officer,1974,47.5870
5070,M,White,1980-01-28,Sergeant,1953,65.7652
4862,M,White,1968-03-04,Police Officer,1941,26.3565
18678,M,White,1976-10-18,Sergeant,1952,19.0270
13753,M,Black,1999-12-13,Police Officer,1968,68.2779
29200,M,White,1997-09-02,Police Officer,1967,80.8223
22378,M,White,1970-03-02,Sergeant,1945,57.2299
13939,M,Black,1985-03-04,Police Officer,1952,51.4165
7298,M,White,1968-01-08,Police Officer,1945,18.0144
15061,M,White,1970-01-19,Police Officer,1947,44.1085
25947,F,White,2007-04-02,Police Officer,1977,32.0775
24490,F,White,2001-04-30,Police Officer,1962,30.3848
27562,F,Black,1994-12-05,Police Officer,1953,62.8522
6736,M,Black,1994-12-05,Sergeant,1970,95.1779
31550,M,Hispanic,1995-10-23,Police Officer,1965,25.2952
1196,F,Black,1993-05-17,Police Officer,1948,73.3738
31841,M,Hispanic,1995-02-06,Police Officer,1967,95.2963
23182,M,Black,1986-12-22,Police Officer,1959,46.4719
6055,M,White,1991-03-27,Detective,1966,55.6991
2178,M,White,1971-06-14,Lieutenant,1948,31.7034
5396,M,Black,1991-05-22,Police Officer,1955,50.0754
1654,M,Hispanic,1985-11-18,Police Officer,1954,68.5261
