id,gender,race,appointed_date,rank,birth_year,complaint_percentile
32158,M,White,1991-12-16,Sergeant,1967,80.0886
13772,M,Black,1991-03-27,Police Officer,1961,91.4600
31929,M,White,1999-05-10,Police Officer,1970,93.8940
10979,F,Black,1990-07-30,Police Officer,1955,41.3740
4167,M,White,1998-12-14,Police Officer,1975,54.1898
26366,M,Black,2007-09-24,Police Officer,1972,79.3130
26829,M,Hispanic,2012-10-31,Police Officer,1982,60.8613
26387,F,Hispanic,2003-09-29,Police Officer,1980,82.6258
13605,M,Black,2007-09-24,Field Training Officer,1972,95.7357
13716,F,Black,1991-06-19,Sergeant,1967,97.0960
9619,M,White,1999-06-21,Police Officer,1976,96.7521
7124,M,White,2012-11-30,Police Officer,1987,90.6805
19402,M,Hispanic,2000-12-18,Police Officer,1959,63.3487
19614,M,White,2001-08-27,Lieutenant,1972,55.4698
23235,M,White,1957-05-01,Police Officer,1929,
14780,M,White,1996-11-04,Police Officer,1955,89.3202
4667,M,Hispanic,2004-10-25,Police Officer,1968,44.5875
22262,M,Hispanic,2009-12-16,Police Officer,1975,54.5413
26859,F,White,2007-04-02,Police Officer,1971,77.6661
2247,M,White,2000-08-14,Detective,1977,92.7668
19802,M,White,2012-11-30,Police Officer,1975,61.6637
11243,M,White,2002-09-30,Police Officer,1975,96.7292
23635,M,Hispanic,2016-06-27,Police Officer,1995,
26096,M,White,1992-06-29,Police Officer,1966,98.8117
9592,M,Hispanic,2012-07-02,Police Officer,1985,72.6300
6844,M,Hispanic,2007-07-30,Police Officer,1984,89.7902
21721,M,White,2000-06-19,Police Officer,1962,61.9426
8248,M,Hispanic,2009-12-16,Police Officer,1985,90.3557
10138,M,White,1980-09-29,Sergeant,1954,91.5785
241,M,Black,1994-05-31,Police Officer,1965,89.1712
1548,M,White,1999-11-29,Police Officer,1968,79.0608
22485,M,Black,2002-09-30,Police Officer,1970,87.7995
6680,M,Hispanic,1995-06-05,Police Officer,1972,96.1026
25941,F,White,1997-09-02,Sergeant,1968,42.4974
5933,F,Black,2010-04-16,Police Officer,1982,67.1125
22219,M,Hispanic,2010-09-01,Police Officer,1977,92.4382
28761,M,Hispanic,1986-12-22,Police Officer,1957,87.8300
9000,F,Black,1996-12-02,Police Officer,1971,79.5996
4963,M,Black,1994-08-01,Sergeant,1966,73.8145
2211,F,White,1990-03-26,Sergeant,1962,84.8496
2909,M,Black,2013-02-19,Police Officer,1978,64.1206
2034,M,White,1994-05-31,Police Officer,1961,71.4264
24337,M,Black,2007-10-29,Police Officer,1979,86.0456
30167,M,Black,1987-12-07,Police Officer,1960,81.1012
14022,M,White,2005-10-31,Police Officer,1975,87.3868
21468,M,White,1992-01-02,Police Officer,1965,99.9007
12520,M,Black,1992-12-07,Lieutenant,1968,75.1557
14459,M,White,2001-04-30,Police Officer,1974,64.3040
15926,M,White,1990-08-27,Police Officer,1962,81.2655
1288,M,White,1995-01-03,Sergeant,1960,94.9142
14007,M,White,2000-08-14,Police Officer,1971,78.1934
19985,F,Hispanic,1999-06-21,Police Officer,1973,70.4367
2616,M,Black,1997-09-02,Police Officer,1969,69.7413
5043,M,Black,2006-12-18,Police Officer,1970,90.1074
3114,F,White,2013-02-19,Police Officer,1980,64.1206
4445,M,Black,2013-02-19,Police Officer,1976,40.0940
7407,M,White,2007-06-04,Police Officer,1984,87.2187
168,M,White,1986-08-11,Detective,1958,45.4473
13093,M,Hispanic,1998-06-08,Sergeant,1970,93.0763
26143,M,White,2013-11-25,Police Officer,1985,48.3512
11232,M,White,1985-04-08,Detective,1959,72.0225
4383,M,Black,2013-12-02,Police Officer,1979,73.7916
6702,M,Hispanic,1999-12-13,Police Officer,1970,71.4570
211,M,Hispanic,2009-12-16,Police Officer,1974,65.3395
22523,M,White,1995-10-23,Police Officer,1963,79.5766
2248,M,White,2012-11-30,Field Training Officer,1983,38.0880
19969,M,Black,2013-02-19,Police Officer,1982,86.7449
19305,M,Hispanic,2013-07-15,Police Officer,1980,68.9007
3938,M,White,2008-05-19,Police Officer,1984,72.1600
22286,F,Hispanic,2012-10-05,Police Officer,1974,84.0740
1647,M,White,2004-09-27,Police Officer,1980,98.1621
28279,M,Black,1999-12-13,Police Officer,1961,51.7099
27057,F,White,2000-01-24,Police Officer,1973,40.8926
24032,M,Hispanic,1992-09-28,Police Officer,1964,54.8775
3665,M,Black,2008-05-19,Police Officer,1971,94.1768
31183,M,Black,1993-05-17,Police Officer,1968,92.6063
16496,M,Hispanic,1978-12-11,Lieutenant,1954,17.9931
3995,M,Hispanic,1991-02-27,Sergeant,1966,86.6264
25108,M,White,1998-08-31,Police Officer,1970,71.5945
13958,M,White,1986-10-13,Sergeant,1962,78.0635
27097,M,Black,2005-09-26,Police Officer,1973,85.0904
24710,M,Hispanic,2012-11-30,Police Officer,1985,38.0880
26248,M,White,2013-12-02,Police Officer,1985,48.6760
1141,M,White,2000-12-18,Police Officer,1976,87.5358
132,M,White,2012-10-31,Police Officer,1987,37.4804
10316,M,Hispanic,2004-11-29,Police Officer,1981,52.3175
28122,M,White,2012-08-31,Police Officer,1981,83.3059
27010,M,White,2007-09-24,Police Officer,1980,62.7297
27897,M,White,2000-01-24,Police Officer,1963,74.4832
12802,M,Black,2002-03-25,Police Officer,1976,81.6629
1053,M,Black,2004-09-27,Police Officer,1974,73.2719
10930,M,Hispanic,2006-10-30,Police Officer,1975,83.0843
16365,M,Hispanic,1985-04-08,Sergeant,1958,75.3811
19531,M,Hispanic,2013-11-25,Police Officer,1988,0.0000
4816,M,White,1998-06-08,Sergeant,1966,97.5775
26176,M,Black,2013-02-19,Police Officer,1984,64.1206
19438,M,White,2002-04-29,Police Officer,1970,45.7759
13143,M,White,2000-01-24,Police Officer,1973,86.0915
1509,M,Black,1988-11-07,Sergeant,1959,87.2467
13171,F,Asian/Pacific,2008-04-28,Police Officer,1979,65.3815
643,M,Black,2013-02-19,Police Officer,1979,78.5832
20440,M,Black,2000-02-28,Police Officer,1977,90.8410
19902,F,White,2013-11-25,Police Officer,1984,73.4324
3378,M,White,2014-02-18,Police Officer,1986,51.6641
13873,M,Black,2004-10-25,Sergeant,1972,94.7767
17528,M,Black,1998-09-28,Police Officer,1962,49.1689
30282,M,Black,1995-07-10,Police Officer,1962,87.8530
13909,M,White,2005-09-26,Police Officer,1975,95.2046
1989,M,White,2006-01-23,Police Officer,1978,92.2968
1666,M,White,1994-12-05,Police Officer,1968,72.3052
635,M,White,2003-10-27,Police Officer,1977,77.7387
23983,F,Black,1998-06-29,Police Officer,1959,32.7920
15925,M,Black,2004-11-29,Police Officer,1979,95.5179
23162,F,Hispanic,1991-06-19,Detective,1966,49.7115
4900,M,White,2012-08-31,Police Officer,1987,74.0973
8726,M,White,2005-09-26,Sergeant,1978,61.6102
15728,M,White,1992-12-07,Sergeant,1962,82.6067
21848,M,White,2015-04-06,Police Officer,1989,0.0000
10546,F,Black,1988-01-25,Police Officer,1957,72.1333
4766,F,Black,2005-10-31,Police Officer,1966,47.6291
29476,M,Hispanic,1994-05-31,Police Officer,1965,69.1452
4908,F,Black,2002-02-25,Police Officer,1962,73.3636
28928,F,Black,2013-02-19,Police Officer,1983,64.1206
21230,F,Black,2013-02-19,Police Officer,1985,40.0940
26110,M,White,2005-09-26,Police Officer,1979,61.6102
12088,M,Hispanic,2011-10-17,Police Officer,1983,77.0013
14192,M,White,1995-07-10,Lieutenant,1971,73.1382
9869,M,White,2014-05-27,Police Officer,1983,55.8557
12800,M,White,2007-07-09,Police Officer,1983,32.8302
17236,M,White,2006-12-18,Police Officer,1975,41.9587
31901,M,White,1994-08-01,Sergeant,1970,69.3669
7659,M,White,1998-09-28,Police Officer,1970,87.8339
1944,M,Black,1997-03-17,Police Officer,1960,41.6224
22917,M,White,2006-10-30,Detective,1982,76.0040
25980,M,Hispanic,2006-05-22,Police Officer,1982,88.7012
12832,M,White,1997-07-07,Sergeant,1967,51.5953
8333,M,Hispanic,2003-11-24,Police Officer,1966,42.3751
1286,F,White,2013-04-01,Police Officer,1974,65.5649
1747,M,Hispanic,2010-04-16,Police Officer,1978,96.6184
4474,M,Native American/Alaskan Native,2007-09-24,Police Officer,1978,85.7743
943,M,White,2002-12-02,Police Officer,1978,91.5594
23153,M,Black,2003-01-27,Police Officer,1977,99.0715
32280,M,Black,1999-11-15,Police Officer,1968,95.6784
20149,M,Asian/Pacific,2001-09-24,Police Officer,1973,89.9775
29252,M,Hispanic,2000-12-18,Police Officer,1973,73.6082
3824,M,White,2005-01-03,Police Officer,1977,97.0081
32359,F,White,1997-07-07,Police Officer,1972,84.9413
29421,F,Black,2000-09-11,Police Officer,1963,58.0299
6039,M,White,2015-02-02,Police Officer,1989,70.6584
29830,M,White,1998-12-14,Police Officer,1968,91.6855
6797,M,White,1994-08-01,Police Officer,1969,96.6528
28582,M,White,1995-07-10,Sergeant,1968,70.9755
28610,F,Hispanic,1998-05-26,Police Officer,1963,61.3427
28894,M,White,1994-05-02,Sergeant,1970,57.3879
30834,M,Black,2002-02-25,Police Officer,1972,97.8870
14720,M,White,2012-04-02,Police Officer,1987,55.4469
12029,M,Hispanic,2003-02-24,Police Officer,1977,72.5689
29882,M,Black,1986-06-16,Chief,1961,94.1194
30199,M,Black,1996-11-04,Sergeant,1967,61.8127
32105,M,White,2004-09-27,Police Officer,1978,82.6793
18773,M,White,2005-12-05,Police Officer,1975,85.6177
5674,M,Black,1990-08-27,Police Officer,1963,89.2094
2890,M,White,1999-05-10,Police Officer,1960,55.1412
5332,M,Black,2000-06-19,Police Officer,1975,93.8367
16385,M,White,2002-03-25,Police Officer,1974,99.6943
9583,M,Hispanic,1996-05-06,Police Officer,1963,97.2374
21633,M,Hispanic,2005-08-29,Police Officer,1981,82.4691
11863,M,White,1991-11-18,Police Officer,1965,81.4298
2850,F,Black,1994-05-31,Police Officer,1965,89.1712
27369,M,White,1997-08-04,Police Officer,1969,69.5165
31922,M,White,2005-12-05,Police Officer,1980,97.9481
16705,M,White,2010-04-16,Police Officer,1984,67.1125
30905,F,Black,2005-12-05,Police Officer,1979,62.4776
20218,M,White,2002-07-29,Police Officer,1963,97.4819
351,M,Asian/Pacific,1994-10-03,Police Officer,1953,76.7873
10154,F,Black,1986-07-14,Police Officer,1964,54.2318
1193,M,White,1998-10-26,Lieutenant,1975,71.9384
23984,M,Black,1997-05-05,Police Officer,1967,76.2714
26792,M,Black,1998-10-26,Police Officer,1962,85.5260
4299,M,Hispanic,1999-08-02,Police Officer,1969,90.9480
2673,M,White,2015-02-23,Police Officer,1991,72.1791
31642,M,White,2012-11-30,Police Officer,1985,90.6805
7834,M,White,2014-11-24,Police Officer,1983,66.0120
29584,M,Hispanic,2005-01-03,Police Officer,1981,59.1647
2824,M,Black,1991-12-02,Police Officer,1968,77.2038
28768,M,Hispanic,1999-10-04,Police Officer,1974,76.3173
30861,M,Black,1994-08-01,Police Officer,1970,69.3669
29670,M,Hispanic,2004-10-25,Police Officer,1981,99.4498
28130,F,Black,1995-01-03,Sergeant,1968,82.7786
6399,M,White,1997-08-04,Sergeant,1972,86.3093
20547,M,White,2003-08-25,Police Officer,1972,65.9432
12391,M,White,1994-10-03,Police Officer,1969,88.7394
23614,F,Black,2000-02-28,Police Officer,1966,74.6819
5818,M,Hispanic,2003-08-25,Police Officer,1973,33.8352
4482,F,White,1999-10-04,Police Officer,1975,85.5986
13254,F,White,2006-11-27,Police Officer,1981,80.1230
15695,M,Asian/Pacific,2000-08-14,Sergeant,1971,80.4020
19871,M,White,1995-09-05,Police Officer,1971,88.0096
27321,F,Black,1994-08-01,Police Officer,1960,64.0021
2563,M,White,1998-08-31,Sergeant,1970,88.7738
14717,F,White,1986-06-16,Chief,1962,29.1772
4932,M,White,2015-02-02,Police Officer,1991,70.6584
29863,F,Black,1990-03-26,Police Officer,1963,29.6206
23815,M,Hispanic,2002-04-29,Police Officer,1979,73.8375
31960,M,White,1998-09-28,"",1974,87.8339
8214,M,White,2006-12-18,Sergeant,1980,66.2680
15211,F,White,1994-08-01,Police Officer,1964,80.9484
488,M,Hispanic,1998-06-29,Sergeant,1972,76.1721
288,M,Hispanic,2005-08-29,Police Officer,1979,79.6798
19473,F,Black,2001-10-18,Police Officer,1964,44.4079
9579,M,Hispanic,2006-05-22,Police Officer,1980,57.2810
16778,M,White,1999-11-29,Detective,1964,76.7987
19007,M,White,2012-10-05,Police Officer,1987,60.1162
32355,M,White,2003-09-29,Police Officer,1976,90.8754
12338,M,White,2012-08-01,Police Officer,1985,58.3432
30954,M,Black,2000-01-24,Field Training Officer,1973,79.3894
22430,M,Hispanic,2013-04-01,Police Officer,1984,65.5649
22946,M,White,2008-05-19,Police Officer,1984,91.6243
4523,F,White,1994-09-06,Police Officer,1956,81.0898
6237,M,White,2003-04-28,Sergeant,1974,85.7094
22207,M,Black,2006-09-25,Police Officer,1979,79.6531
7035,M,White,2002-02-25,Detective,1975,73.3636
16093,M,White,2003-04-28,Police Officer,1980,72.9663
26832,M,Black,1998-03-16,Police Officer,1962,90.9862
30852,M,Black,2014-10-27,Police Officer,1982,86.8098
499,M,Hispanic,2014-08-25,Police Officer,1980,60.4639
19520,F,White,1994-10-03,Detective,1968,71.9652
26358,M,White,2003-11-24,Police Officer,1981,83.0461
31953,M,White,2003-10-27,Police Officer,1979,92.8050
26822,F,Black,2007-10-29,Police Officer,1981,75.2130
1971,M,White,2004-11-29,Police Officer,1981,97.2947
19005,M,White,2009-03-09,Police Officer,1983,95.6287
7943,M,Asian/Pacific,1986-10-13,Police Officer,1959,66.4514
22340,M,White,2012-11-30,Field Training Officer,1980,38.0880
16743,F,White,2005-12-05,Police Officer,1978,99.0447
31528,M,White,2006-07-31,Police Officer,1978,70.4864
32198,M,Black,1991-06-19,Police Officer,1962,95.6440
20073,M,White,1993-11-22,Sergeant,1965,86.0265
1768,M,Black,2014-10-27,Police Officer,1989,0.0000
4845,M,White,1986-11-17,Detective,1955,80.4937
18804,M,Hispanic,2002-02-25,Police Officer,1974,45.2562
9816,M,White,1991-11-18,Deputy Chief,1970,75.4270
23110,M,White,2012-11-30,Police Officer,1986,76.3746
23112,M,Hispanic,2004-04-26,Police Officer,1972,67.8576
21619,M,Hispanic,2002-03-25,Police Officer,1979,73.5012
29580,F,White,2010-09-01,Police Officer,1983,69.4624
29379,M,Hispanic,2007-09-24,Police Officer,1982,74.8156
16037,F,Hispanic,2013-02-19,Police Officer,1979,64.1206
28024,M,Black,2006-12-18,Police Officer,1976,88.2007
32289,M,Hispanic,1986-11-17,Police Officer,1963,92.4497
28752,M,Hispanic,2008-04-28,Police Officer,1982,34.9165
4281,M,Hispanic,1999-11-29,Police Officer,1969,71.3691
24321,M,Hispanic,2013-12-02,Police Officer,1981,73.7916
23067,M,White,2005-12-05,Police Officer,1982,96.5305
21925,M,White,1986-08-11,Sergeant,1961,45.6536
3739,F,White,2000-09-11,Detective,1976,53.1772
31910,M,Hispanic,1995-06-05,Police Officer,1972,99.3810
3909,M,Black,2005-08-29,Police Officer,1981,90.5200
31423,M,White,1995-09-05,Sergeant,1972,84.8726
4192,F,Hispanic,2005-01-03,Police Officer,1965,45.1798
13666,F,Black,2002-03-25,Police Officer,1966,76.6344
11028,F,White,1990-03-26,Lieutenant,1966,60.0436
4898,M,White,2001-02-05,Police Officer,1962,48.8709
21590,M,White,1990-08-27,Police Officer,1963,91.9950
8880,M,White,1994-09-06,Police Officer,1968,98.2653
29014,M,White,2000-12-18,Police Officer,1971,78.9232
17046,F,White,2003-04-28,Police Officer,1965,25.9333
29258,M,Black,2007-04-30,Police Officer,1979,60.8192
12634,F,Black,1995-01-03,Police Officer,1957,89.8819
30290,M,White,2006-11-27,Police Officer,1983,98.0513
11365,M,White,1992-12-07,Police Officer,1966,98.1544
2575,M,Hispanic,2001-08-27,Police Officer,1961,95.8313
24640,M,Asian/Pacific,2001-07-30,Police Officer,1971,72.0721
8257,M,Black,1993-11-22,Police Officer,1961,98.9492
15697,F,Hispanic,2007-07-09,Police Officer,1980,43.9953
27046,F,Hispanic,2007-08-27,Police Officer,1984,62.3247
187,M,Hispanic,2012-07-02,Field Training Officer,1980,88.0364
31968,M,White,1996-12-02,Sergeant,1971,41.1524
25384,M,Black,2008-05-19,Police Officer,1979,81.8081
743,M,White,2010-09-01,Police Officer,1982,44.6678
32310,M,White,2003-10-27,Police Officer,1979,95.9726
9138,M,White,1996-12-02,Police Officer,1965,93.8596
9736,M,Hispanic,1997-09-02,Police Officer,1970,47.3119
23929,M,Black,1986-02-03,Police Officer,1960,48.4238
32264,F,Black,2000-10-10,Police Officer,1961,80.7268
10377,M,Black,1990-07-30,Sergeant,1953,69.9209
26100,M,White,1997-07-07,Police Officer,1969,92.2242
28329,M,White,2007-06-04,Police Officer,1984,99.1097
3825,M,White,2000-08-14,Police Officer,1977,82.3125
785,M,White,1992-06-29,Police Officer,1953,57.7089
16849,F,White,2014-08-25,Police Officer,1991,0.0000
1456,M,White,2015-06-29,Police Officer,1988,0.0000
16721,M,Hispanic,2007-07-30,Police Officer,1980,61.8547
30014,F,Black,1996-12-02,Sergeant,1968,25.9639
8064,M,Hispanic,2013-03-05,Police Officer,1982,64.6976
25699,M,White,1986-08-11,Deputy Chief,1959,84.5542
22150,M,Hispanic,2002-10-28,Police Officer,1977,95.5409
31805,M,White,2007-04-02,Police Officer,1983,72.8975
13971,M,White,2015-06-29,Police Officer,1989,0.0000
15622,M,White,1986-12-22,Detective,1961,91.1696
31064,M,White,1998-07-27,Police Officer,1970,91.9453
31931,M,White,2006-05-22,Police Officer,1979,78.4953
21521,F,White,1999-09-13,Police Officer,1975,82.4195
27082,F,Hispanic,2013-07-15,Police Officer,1985,44.1787
25177,M,Hispanic,2002-10-28,Police Officer,1973,96.3968
15944,M,Black,1994-12-05,Police Officer,1968,98.6015
19835,M,White,2001-05-29,Police Officer,1975,89.3852
30548,M,Black,2012-12-14,Police Officer,1984,85.4648
29814,M,White,2000-02-28,Police Officer,1968,86.2672
1489,M,White,2012-11-30,Police Officer,1987,38.0880
13676,M,Black,1996-05-06,Police Officer,1969,74.6169
5259,M,White,1988-12-05,Detective,1960,80.3294
17666,M,White,1994-05-31,Sergeant,1970,96.3165
2022,M,White,2010-09-01,Police Officer,1985,82.9277
7160,M,White,1999-06-21,Police Officer,1974,95.3880
1658,M,White,1986-10-13,Sergeant,1964,84.4790
29373,M,Hispanic,2013-04-01,Police Officer,1986,41.2671
20554,M,Black,1986-07-14,Police Officer,1959,77.2764
28285,M,Black,2013-11-25,Police Officer,1979,89.3670
11526,F,Black,2003-10-27,Police Officer,1968,77.7387
30971,F,Black,2012-11-30,Police Officer,1974,61.6637
8944,M,Hispanic,1986-06-16,Lieutenant,1961,94.8823
20728,M,Asian/Pacific,2006-08-28,Police Officer,1973,75.4767
7150,F,White,1986-11-17,Police Officer,1957,52.0079
22264,M,Hispanic,2014-11-24,Police Officer,1989,88.0096
11451,M,Hispanic,2012-12-14,Police Officer,1978,62.2215
23413,M,Hispanic,2012-10-31,Police Officer,1985,84.5631
13415,M,White,1994-05-31,Lieutenant,1965,88.4147
32240,F,White,2006-05-22,Police Officer,1982,96.0070
11138,M,White,1996-05-06,Police Officer,1966,45.1148
28179,M,Hispanic,2015-02-02,Police Officer,1989,70.6584
26017,M,Hispanic,2007-07-30,Sergeant,1983,92.7171
24031,F,Hispanic,2001-05-29,Police Officer,1972,82.0183
15931,M,Asian/Pacific,2004-10-25,Police Officer,1976,58.5113
20479,M,Black,1999-12-13,Police Officer,1961,46.4904
8082,M,Hispanic,1999-11-29,Police Officer,1971,94.8454
1616,M,Black,2000-01-24,Police Officer,1973,34.7598
27889,M,White,2006-11-27,Police Officer,1982,95.3727
7861,F,Hispanic,2000-10-10,Police Officer,1976,75.9734
7723,M,White,1993-11-22,Detective,1968,79.8708
32442,M,White,2002-12-02,Police Officer,1980,92.4993
4027,M,White,1996-07-08,Police Officer,1966,49.7918
15947,M,White,1985-11-18,Sergeant,1958,62.8522
5062,M,Black,2000-08-14,Police Officer,1971,92.0102
20107,M,Black,2002-07-29,Police Officer,1970,63.0087
14604,M,White,2003-10-27,Police Officer,1980,49.1880
31847,M,White,2002-02-25,Police Officer,1978,99.5720
26558,M,White,1994-05-31,Police Officer,1967,63.8149
22608,M,White,1998-08-31,Police Officer,1969,86.5194
13598,M,Black,1986-10-13,Commander,1964,88.3153
23640,M,Hispanic,2015-04-06,Police Officer,1981,75.2894
12959,M,Black,1997-03-17,Police Officer,1960,58.8858
7603,M,White,2006-05-01,Police Officer,1981,99.4039
5004,M,Hispanic,2008-07-28,Police Officer,1983,78.2278
26022,M,Hispanic,1991-12-16,Detective,1968,93.0228
15863,M,White,1982-03-01,Sergeant,1955,54.2318
4853,F,Black,2007-07-09,Police Officer,1969,68.5377
28069,M,White,1999-10-04,Field Training Officer,1976,95.1588
32067,M,Black,1996-03-18,Sergeant,1966,95.9650
28784,M,Hispanic,2004-11-29,Police Officer,1980,85.2738
17855,M,White,2002-08-26,Police Officer,1972,74.6399
26291,M,White,2005-09-26,Police Officer,1975,97.5660
27373,M,White,2006-02-21,Police Officer,1974,93.4546
13041,M,White,1999-06-21,Police Officer,1968,85.1362
26426,M,Black,2003-04-28,Police Officer,1971,69.2943
12360,M,White,1987-03-09,Police Officer,1961,93.5234
16842,F,Black,1990-03-26,Police Officer,1956,89.3516
25574,M,White,2012-10-31,Police Officer,1976,60.8613
46,M,Hispanic,2016-04-25,Police Officer,1991,
21515,M,Hispanic,2004-04-26,Police Officer,1976,57.1090
20733,M,White,2012-11-30,Police Officer,1977,76.3746
5470,F,White,2012-08-31,Police Officer,1978,59.0807
25368,M,Hispanic,1997-08-04,Police Officer,1968,63.5016
1283,M,White,2002-07-29,Police Officer,1967,85.9845
17217,M,Hispanic,2003-08-25,Police Officer,1979,90.7455
27545,M,White,1998-05-26,Sergeant,1968,82.0412
15056,M,White,1994-10-03,Police Officer,1969,69.6802
11704,F,White,2001-06-25,Sergeant,1977,55.1030
32135,M,White,2004-09-27,Police Officer,1979,91.2308
32255,M,Hispanic,1996-11-04,Police Officer,1970,99.5950
5589,M,White,2012-10-31,Police Officer,1986,37.4804
13611,M,Black,2009-12-16,Police Officer,1983,65.3395
18644,M,White,2001-08-27,Police Officer,1979,94.9486
3538,F,White,2000-09-11,Detective,1974,17.8021
28162,M,White,2006-02-21,Police Officer,1983,95.0365
3991,M,Hispanic,2006-12-18,Police Officer,1972,51.2743
26970,F,Hispanic,2013-02-19,Police Officer,1986,64.1206
32086,M,Black,2005-01-03,Police Officer,1980,97.6424
8100,M,Hispanic,1991-12-02,Police Officer,1964,83.7454
14299,F,White,1996-03-18,Police Officer,1971,66.9634
31380,M,White,2006-08-28,Police Officer,1974,87.4135
27303,M,Black,1992-06-29,Police Officer,1970,92.4153
30933,F,White,1997-08-04,Police Officer,1966,93.4278
30844,M,Black,2013-08-26,Police Officer,1987,45.5657
25221,M,Asian/Pacific,2004-11-29,Sergeant,1981,83.1264
6320,M,White,2000-08-14,Field Training Officer,1971,75.6983
21827,M,White,2006-09-25,Sergeant,1977,50.5483
54,M,Hispanic,1995-02-06,Police Officer,1962,61.8968
7715,F,Black,1998-10-26,Police Officer,1966,69.0879
12830,F,White,2006-07-31,Field Training Officer,1981,79.1716
13085,M,Black,1992-01-02,Police Officer,1967,39.0738
11257,M,White,2009-03-09,Detective,1984,94.6124
24595,M,Unknown,2015-02-23,Police Officer,1990,0.0000
4290,M,White,2013-02-19,Police Officer,1985,40.0940
11346,F,White,2002-03-25,Detective,1979,31.5502
15420,M,White,2000-01-24,Police Officer,1963,46.6738
2643,M,White,2004-11-29,Police Officer,1969,44.8588
32297,M,Hispanic,2004-09-27,Police Officer,1980,88.5446
19829,M,White,2005-12-05,Police Officer,1979,96.5305
13985,M,White,2012-08-01,Police Officer,1985,94.6964
23730,M,White,1986-06-16,Lieutenant,1964,35.0770
29779,F,White,2005-01-03,Police Officer,1978,85.5336
27658,M,White,1988-12-05,Police Officer,1960,71.5438
24926,M,White,2009-12-16,Sergeant,1984,99.0830
22830,M,White,2001-06-25,Police Officer,1972,82.1367
8103,F,Hispanic,2006-05-01,Police Officer,1982,69.6420
1270,F,Asian/Pacific,2002-12-02,Police Officer,1967,82.9964
14850,M,White,2000-02-28,Police Officer,1972,77.3222
13570,F,Black,2005-01-03,Police Officer,1966,59.1647
20121,M,White,2000-12-18,Detective,1978,93.7182
10364,M,Hispanic,2001-12-17,Sergeant,1979,78.6863
15251,M,White,2002-12-02,Police Officer,1978,82.9964
30334,M,White,2014-08-25,Police Officer,1990,60.4639
11400,M,Black,2004-01-26,Police Officer,1970,93.8749
23913,F,Black,1997-07-07,Police Officer,1963,86.1717
4538,M,Black,2005-09-26,Police Officer,1979,92.8318
4875,M,Black,1998-03-16,Police Officer,1971,60.9491
2392,M,Black,1988-12-05,Field Training Officer,1962,55.4698
10325,M,Hispanic,2002-12-02,Police Officer,1971,46.9871
3005,M,White,1994-05-31,Police Officer,1963,91.4735
31895,M,Hispanic,2000-06-19,Police Officer,1970,77.9259
7144,M,White,2013-11-04,Police Officer,1988,72.7370
1352,M,White,2013-03-05,Police Officer,1986,98.4525
32001,M,Hispanic,2003-08-25,Police Officer,1969,91.6320
31915,F,Hispanic,1994-07-05,"",1970,42.4707
12395,M,Black,1994-01-18,Police Officer,1966,41.7141
1650,M,White,1987-12-07,Sergeant,1961,61.9579
30542,F,White,1983-02-14,Sergeant,1961,59.5201
14618,M,Asian/Pacific,2005-10-31,Police Officer,1979,55.2596
400,M,Black,1992-01-02,Field Training Officer,1968,80.1804
15368,M,White,1985-04-08,Commander,1956,92.4497
29454,M,Hispanic,2006-07-31,Police Officer,1979,93.1680
23425,F,Hispanic,2006-11-27,Field Training Officer,1982,76.2256
23755,M,White,1998-12-14,Sergeant,1972,54.1898
16700,M,Hispanic,1990-08-27,Police Officer,1961,94.6276
22678,M,Hispanic,1994-01-18,Police Officer,1962,65.9929
10100,M,White,1991-01-02,Police Officer,1967,91.3225
32432,M,Hispanic,1998-10-13,Sergeant,1967,76.9554
23724,M,Hispanic,2006-06-26,Police Officer,1973,70.1425
21768,M,White,2013-04-01,Police Officer,1988,97.9596
9255,F,White,1991-02-27,Detective,1964,45.9287
18608,M,Black,2005-10-31,Police Officer,1980,87.3868
8529,M,White,1999-06-21,Police Officer,1972,73.1879
3654,F,White,1994-12-05,Police Officer,1959,29.1429
25931,M,White,2013-02-19,Police Officer,1973,40.0940
23493,M,White,2015-02-23,Police Officer,1988,72.1791
7128,F,Black,2006-11-27,Police Officer,1975,51.0489
17530,M,Black,1994-12-05,Police Officer,1967,85.0522
29531,M,Hispanic,2009-03-09,Police Officer,1984,69.3248
24454,M,Hispanic,2013-03-15,Police Officer,1980,40.7550
10743,F,White,2004-11-29,Police Officer,1974,36.2080
17365,M,Native American/Alaskan Native,2000-06-19,Police Officer,1971,69.5197
18560,M,White,2006-05-22,Police Officer,1975,84.4943
13999,M,White,1995-09-05,Police Officer,1971,92.9005
16864,M,White,1996-03-18,Lieutenant,1971,76.4931
7736,M,White,2010-09-01,Police Officer,1981,27.5267
24521,M,Hispanic,1993-11-22,Police Officer,1968,99.0104
1411,M,White,1996-03-18,Police Officer,1970,53.2192
3643,M,Hispanic,1995-08-07,Police Officer,1963,65.9088
9860,M,White,1994-09-06,Police Officer,1969,69.5847
17616,M,Hispanic,2013-03-05,Police Officer,1980,87.0544
4666,F,Hispanic,2014-05-27,Police Officer,1987,55.8557
3244,M,Black,1999-03-08,Police Officer,1966,90.5735
32191,M,Asian/Pacific,2006-12-18,Police Officer,1979,90.1074
32380,M,White,2002-10-28,Police Officer,1980,91.4447
15186,M,White,1991-11-18,Police Officer,1961,50.2044
